date,open,high,low,close
1990/7/3,5071,5714,4450,5618
1990/6/1,7396,8007,4953,5049
1990/5/1,9066,9067,5822,7290
1990/4/2,11078,11282,8652,9292
1990/3/1,11587,12065,10145,10755
1990/2/1,12030,12682,10995,11661
1990/1/4,9805,12302,9595,12054
1989/12/1,9299,9686,7887,9624
1989/11/1,10731,10739,9024,9402
1989/10/2,10104,10609,9252,10602
1989/9/1,9990,10843,9892,10180
1989/8/1,9504,10224,9140,9924
1989/7/3,9182,9532,7699,9504
1989/6/1,9957,10249,8304,9205
1989/5/1,7933,9929,7933,9832
1989/4/1,7390,8194,6972,7933
1989/3/1,7004,7674,7004,7390
1989/2/1,6157,7008,6157,7004
1989/1/5,5119,6201,4645,6157
