date,open,high,low,close
2014/8/4,9280.290039,9330.19043,9014.889648,9085.959961
2014/7/28,9415.900391,9483.75,9201.830078,9266.509766
2014/7/21,9453.780273,9538.070313,9412.480469,9439.290039
2014/7/14,9497.80957,9593.679688,9335.379883,9400.969727
2014/7/7,9497.269531,9591.269531,9454.669922,9495.839844
2014/6/30,9332.44043,9550.110352,9327.889648,9510.049805
2014/6/23,9293.05957,9330.950195,9225.730469,9306.830078
2014/6/16,9196.230469,9339.830078,9179.55957,9273.790039
2014/6/9,9153.929688,9229.799805,9138.929688,9196.389648
2014/6/3,9106.610352,9174.769531,9070.450195,9134.459961
2014/5/26,9040.490234,9139.570313,9026.769531,9075.910156
2014/5/19,8901.540039,9008.219727,8848.530273,9008.219727
2014/5/12,8893.719727,8898.30957,8803.429688,8888.450195
2014/5/5,8895.870117,8945.629883,8844.450195,8889.69043
2014/4/28,8680.139648,8890.089844,8671.650391,8867.320313
2014/4/21,8961.519531,9022.280273,8749.509766,8774.120117
2014/4/14,8897.230469,9002.700195,8852.660156,8966.660156
2014/4/7,8844.910156,8978.519531,8828.589844,8908.049805
2014/3/31,8802.929688,8922.790039,8769.969727,8888.540039
2014/3/24,8540.269531,8812.410156,8508.009766,8774.639648
2014/3/17,8697.259766,8759.549805,8562.570313,8577.169922
2014/3/10,8706.429688,8768.660156,8651.540039,8687.629883
2014/3/3,8627.150391,8787.620117,8545.240234,8713.959961
2014/2/24,8603.610352,8647.900391,8541.650391,8639.580078
2014/2/17,8537.830078,8612.080078,8506.05957,8601.860352
2014/2/10,8416.419922,8566.990234,8391.950195,8513.679688
2014/2/5,8290.169922,8409.030273,8230.459961,8387.349609
2014/1/27,8519.480469,8519.480469,8442.19043,8462.570313
2014/1/20,8595.589844,8650.139648,8577.139648,8598.30957
2014/1/13,8587.490234,8668.950195,8523.459961,8596
2014/1/6,8553,8587.080078,8488.639648,8529.349609
2013/12/30,8552.129883,8647.240234,8537.860352,8546.540039
2013/12/23,8441.160156,8543.5,8441.160156,8535.040039
2013/12/16,8368.830078,8439.370117,8313.870117,8408.530273
2013/12/9,8439.759766,8501.769531,8346.830078,8376.94043
2013/12/2,8429.240234,8437.599609,8361.990234,8367.719727
2013/11/25,8182.899902,8414.790039,8182.899902,8406.830078
2013/11/18,8201.849609,8262.910156,8093.819824,8116.779785
2013/11/11,8228.900391,8242.410156,8100.72998,8177.120117
2013/11/4,8371.830078,8372.799805,8216.330078,8229.589844
2013/10/28,8365.429688,8476.629883,8348.419922,8388.179688
2013/10/21,8456.679688,8459.299805,8322.150391,8346.620117
2013/10/14,8339.990234,8441.19043,8269.160156,8441.19043
2013/10/7,8354.910156,8433.530273,8311.589844,8349.370117
2013/9/30,8174.859863,8376.790039,8137.109863,8364.549805
2013/9/23,8226.799805,8310.94043,8184.680176,8230.679688
2013/9/16,8189.609863,8263.049805,8189.609863,8209.179688
2013/9/9,8176.470215,8238.910156,8117.870117,8142.47998
2013/9/2,8010.149902,8182.560059,7993.129883,8164.200195
2013/8/26,7906.52002,8021.890137,7761.759766,8021.890137
2013/8/19,7937.450195,7944.740234,7737.330078,7873.310059
2013/8/12,7878.220215,7986.27002,7850.27002,7925
2013/8/5,8104.200195,8143.439941,7853.970215,7856.140137
2013/7/29,8146.140137,8176.740234,8056.220215,8099.879883
2013/7/22,8092.029785,8233.099609,8092.029785,8149.399902
2013/7/15,8178.259766,8265.700195,8046.700195,8062.029785
2013/7/8,7980.109863,8220.490234,7885,8220.490234
2013/7/1,8011.950195,8064.120117,7877.060059,8001.819824
2013/6/24,7788.450195,8062.209961,7663.22998,8062.209961
